study,test_param,pic_id,pic_name,obs_plot_location,response_no,n
turk6,turk6_vio10,1100,file147f9767eebda.png,4,11,0
turk6,turk6_vio10,1100,file147f9767eebda.png,4,12,0
turk6,turk6_vio10,1100,file147f9767eebda.png,4,13,1
turk6,turk6_vio10,1100,file147f9767eebda.png,4,14,0
turk6,turk6_vio10,1100,file147f9767eebda.png,4,15,0
turk6,turk6_vio10,1100,file147f9767eebda.png,4,16,0
turk6,turk6_vio10,1100,file147f9767eebda.png,4,17,0
turk6,turk6_vio10,1100,file147f9767eebda.png,4,18,0
turk6,turk6_vio10,1100,file147f9767eebda.png,4,19,1
turk6,turk6_vio10,1100,file147f9767eebda.png,4,20,0
turk6,turk6_vio10,1101,file147f96ae71fd.png,4,1,0
turk6,turk6_vio10,1101,file147f96ae71fd.png,4,2,0
turk6,turk6_vio10,1101,file147f96ae71fd.png,4,3,0
turk6,turk6_vio10,1101,file147f96ae71fd.png,4,4,9
turk6,turk6_vio10,1101,file147f96ae71fd.png,4,5,0
turk6,turk6_vio10,1101,file147f96ae71fd.png,4,6,0
turk6,turk6_vio10,1101,file147f96ae71fd.png,4,7,0
turk6,turk6_vio10,1101,file147f96ae71fd.png,4,8,0
turk6,turk6_vio10,1101,file147f96ae71fd.png,4,9,1
turk6,turk6_vio10,1101,file147f96ae71fd.png,4,10,1
turk6,turk6_vio10,1101,file147f96ae71fd.png,4,11,6
turk6,turk6_vio10,1101,file147f96ae71fd.png,4,12,0
turk6,turk6_vio10,1101,file147f96ae71fd.png,4,13,1
turk6,turk6_vio10,1101,file147f96ae71fd.png,4,14,0
turk6,turk6_vio10,1101,file147f96ae71fd.png,4,15,0
turk6,turk6_vio10,1101,file147f96ae71fd.png,4,16,0
turk6,turk6_vio10,1101,file147f96ae71fd.png,4,17,0
turk6,turk6_vio10,1101,file147f96ae71fd.png,4,18,0
turk6,turk6_vio10,1101,file147f96ae71fd.png,4,19,0
turk6,turk6_vio10,1101,file147f96ae71fd.png,4,20,0
turk6,turk6_vio10,1102,file147f926bd9c78.png,16,1,0
turk6,turk6_vio10,1102,file147f926bd9c78.png,16,2,0
turk6,turk6_vio10,1102,file147f926bd9c78.png,16,3,0
turk6,turk6_vio10,1102,file147f926bd9c78.png,16,4,0
turk6,turk6_vio10,1102,file147f926bd9c78.png,16,5,1
turk6,turk6_vio10,1102,file147f926bd9c78.png,16,6,0
turk6,turk6_vio10,1102,file147f926bd9c78.png,16,7,0
turk6,turk6_vio10,1102,file147f926bd9c78.png,16,8,0
turk6,turk6_vio10,1102,file147f926bd9c78.png,16,9,1
turk6,turk6_vio10,1102,file147f926bd9c78.png,16,10,3
turk6,turk6_vio10,1102,file147f926bd9c78.png,16,11,1
turk6,turk6_vio10,1102,file147f926bd9c78.png,16,12,0
turk6,turk6_vio10,1102,file147f926bd9c78.png,16,13,0
turk6,turk6_vio10,1102,file147f926bd9c78.png,16,14,4
turk6,turk6_vio10,1102,file147f926bd9c78.png,16,15,1
turk6,turk6_vio10,1102,file147f926bd9c78.png,16,16,10
turk6,turk6_vio10,1102,file147f926bd9c78.png,16,17,0
turk6,turk6_vio10,1102,file147f926bd9c78.png,16,18,0
turk6,turk6_vio10,1102,file147f926bd9c78.png,16,19,1
turk6,turk6_vio10,1102,file147f926bd9c78.png,16,20,1
turk6,turk6_vio10,1103,file147f96a6b9e26.png,8,1,1
turk6,turk6_vio10,1103,file147f96a6b9e26.png,8,2,2
turk6,turk6_vio10,1103,file147f96a6b9e26.png,8,3,0
turk6,turk6_vio10,1103,file147f96a6b9e26.png,8,4,1
turk6,turk6_vio10,1103,file147f96a6b9e26.png,8,5,0
turk6,turk6_vio10,1103,file147f96a6b9e26.png,8,6,5
turk6,turk6_vio10,1103,file147f96a6b9e26.png,8,7,0
turk6,turk6_vio10,1103,file147f96a6b9e26.png,8,8,5
turk6,turk6_vio10,1103,file147f96a6b9e26.png,8,9,1
turk6,turk6_vio10,1103,file147f96a6b9e26.png,8,10,1
turk6,turk6_vio10,1103,file147f96a6b9e26.png,8,11,0
turk6,turk6_vio10,1103,file147f96a6b9e26.png,8,12,0
turk6,turk6_vio10,1103,file147f96a6b9e26.png,8,13,0
turk6,turk6_vio10,1103,file147f96a6b9e26.png,8,14,1
turk6,turk6_vio10,1103,file147f96a6b9e26.png,8,15,2
turk6,turk6_vio10,1103,file147f96a6b9e26.png,8,16,0
turk6,turk6_vio10,1103,file147f96a6b9e26.png,8,17,4
turk6,turk6_vio10,1103,file147f96a6b9e26.png,8,18,0
turk6,turk6_vio10,1103,file147f96a6b9e26.png,8,19,0
turk6,turk6_vio10,1103,file147f96a6b9e26.png,8,20,0
turk6,turk6_vio10,1104,file147f93f5c075f.png,9,1,1
turk6,turk6_vio10,1104,file147f93f5c075f.png,9,2,0
turk6,turk6_vio10,1104,file147f93f5c075f.png,9,3,0
turk6,turk6_vio10,1104,file147f93f5c075f.png,9,4,0
turk6,turk6_vio10,1104,file147f93f5c075f.png,9,5,4
turk6,turk6_vio10,1104,file147f93f5c075f.png,9,6,0
turk6,turk6_vio10,1104,file147f93f5c075f.png,9,7,4
turk6,turk6_vio10,1104,file147f93f5c075f.png,9,8,0
turk6,turk6_vio10,1104,file147f93f5c075f.png,9,9,4
turk6,turk6_vio10,1104,file147f93f5c075f.png,9,10,7
turk6,turk6_vio10,1104,file147f93f5c075f.png,9,11,0
turk6,turk6_vio10,1104,file147f93f5c075f.png,9,12,0
turk6,turk6_vio10,1104,file147f93f5c075f.png,9,13,2
turk6,turk6_vio10,1104,file147f93f5c075f.png,9,14,0
turk6,turk6_vio10,1104,file147f93f5c075f.png,9,15,0
turk6,turk6_vio10,1104,file147f93f5c075f.png,9,16,2
turk6,turk6_vio10,1104,file147f93f5c075f.png,9,17,1
turk6,turk6_vio10,1104,file147f93f5c075f.png,9,18,0
turk6,turk6_vio10,1104,file147f93f5c075f.png,9,19,0
turk6,turk6_vio10,1104,file147f93f5c075f.png,9,20,0
turk6,turk6_vio10,1105,file147f932e80e78.png,14,1,1
turk6,turk6_vio10,1105,file147f932e80e78.png,14,2,0
turk6,turk6_vio10,1105,file147f932e80e78.png,14,3,0
turk6,turk6_vio10,1105,file147f932e80e78.png,14,4,0
turk6,turk6_vio10,1105,file147f932e80e78.png,14,5,3
turk6,turk6_vio10,1105,file147f932e80e78.png,14,6,0
turk6,turk6_vio10,1105,file147f932e80e78.png,14,7,0
turk6,turk6_vio10,1105,file147f932e80e78.png,14,8,0
turk6,turk6_vio10,1105,file147f932e80e78.png,14,9,1
turk6,turk6_vio10,1105,file147f932e80e78.png,14,10,1
turk6,turk6_vio10,1105,file147f932e80e78.png,14,11,1
turk6,turk6_vio10,1105,file147f932e80e78.png,14,12,0
turk6,turk6_vio10,1105,file147f932e80e78.png,14,13,1
turk6,turk6_vio10,1105,file147f932e80e78.png,14,14,1
turk6,turk6_vio10,1105,file147f932e80e78.png,14,15,2
turk6,turk6_vio10,1105,file147f932e80e78.png,14,16,1
turk6,turk6_vio10,1105,file147f932e80e78.png,14,17,0
turk6,turk6_vio10,1105,file147f932e80e78.png,14,18,1
turk6,turk6_vio10,1105,file147f932e80e78.png,14,19,0
turk6,turk6_vio10,1105,file147f932e80e78.png,14,20,3
turk6,turk6_vio10,1106,file147f9210e0264.png,3,1,0
turk6,turk6_vio10,1106,file147f9210e0264.png,3,2,0
turk6,turk6_vio10,1106,file147f9210e0264.png,3,3,12
turk6,turk6_vio10,1106,file147f9210e0264.png,3,4,1
turk6,turk6_vio10,1106,file147f9210e0264.png,3,5,0
turk6,turk6_vio10,1106,file147f9210e0264.png,3,6,0
turk6,turk6_vio10,1106,file147f9210e0264.png,3,7,1
turk6,turk6_vio10,1106,file147f9210e0264.png,3,8,0
turk6,turk6_vio10,1106,file147f9210e0264.png,3,9,0
turk6,turk6_vio10,1106,file147f9210e0264.png,3,10,0
turk6,turk6_vio10,1106,file147f9210e0264.png,3,11,0
turk6,turk6_vio10,1106,file147f9210e0264.png,3,12,4
turk6,turk6_vio10,1106,file147f9210e0264.png,3,13,1
turk6,turk6_vio10,1106,file147f9210e0264.png,3,14,0
turk6,turk6_vio10,1106,file147f9210e0264.png,3,15,0
turk6,turk6_vio10,1106,file147f9210e0264.png,3,16,0
turk6,turk6_vio10,1106,file147f9210e0264.png,3,17,0
turk6,turk6_vio10,1106,file147f9210e0264.png,3,18,0
turk6,turk6_vio10,1106,file147f9210e0264.png,3,19,0
turk6,turk6_vio10,1106,file147f9210e0264.png,3,20,0
turk6,turk6_vio10,1107,file147f91ebf0430.png,17,1,1
turk6,turk6_vio10,1107,file147f91ebf0430.png,17,2,0
turk6,turk6_vio10,1107,file147f91ebf0430.png,17,3,0
turk6,turk6_vio10,1107,file147f91ebf0430.png,17,4,0
turk6,turk6_vio10,1107,file147f91ebf0430.png,17,5,0
turk6,turk6_vio10,1107,file147f91ebf0430.png,17,6,1
turk6,turk6_vio10,1107,file147f91ebf0430.png,17,7,2
turk6,turk6_vio10,1107,file147f91ebf0430.png,17,8,0
turk6,turk6_vio10,1107,file147f91ebf0430.png,17,9,0
turk6,turk6_vio10,1107,file147f91ebf0430.png,17,10,0
turk6,turk6_vio10,1107,file147f91ebf0430.png,17,11,0
turk6,turk6_vio10,1107,file147f91ebf0430.png,17,12,0
turk6,turk6_vio10,1107,file147f91ebf0430.png,17,13,1
turk6,turk6_vio10,1107,file147f91ebf0430.png,17,14,0
turk6,turk6_vio10,1107,file147f91ebf0430.png,17,15,0
turk6,turk6_vio10,1107,file147f91ebf0430.png,17,16,1
turk6,turk6_vio10,1107,file147f91ebf0430.png,17,17,6
turk6,turk6_vio10,1107,file147f91ebf0430.png,17,18,0
turk6,turk6_vio10,1107,file147f91ebf0430.png,17,19,1
turk6,turk6_vio10,1107,file147f91ebf0430.png,17,20,0
turk6,turk6_vio10,1108,file147f9eabfb15.png,15,1,1
turk6,turk6_vio10,1108,file147f9eabfb15.png,15,2,1
turk6,turk6_vio10,1108,file147f9eabfb15.png,15,3,0
turk6,turk6_vio10,1108,file147f9eabfb15.png,15,4,2
turk6,turk6_vio10,1108,file147f9eabfb15.png,15,5,0
turk6,turk6_vio10,1108,file147f9eabfb15.png,15,6,2
turk6,turk6_vio10,1108,file147f9eabfb15.png,15,7,0
turk6,turk6_vio10,1108,file147f9eabfb15.png,15,8,0
turk6,turk6_vio10,1108,file147f9eabfb15.png,15,9,2
turk6,turk6_vio10,1108,file147f9eabfb15.png,15,10,0
turk6,turk6_vio10,1108,file147f9eabfb15.png,15,11,0
turk6,turk6_vio10,1108,file147f9eabfb15.png,15,12,0
turk6,turk6_vio10,1108,file147f9eabfb15.png,15,13,0
turk6,turk6_vio10,1108,file147f9eabfb15.png,15,14,0
turk6,turk6_vio10,1108,file147f9eabfb15.png,15,15,8
turk6,turk6_vio10,1108,file147f9eabfb15.png,15,16,0
turk6,turk6_vio10,1108,file147f9eabfb15.png,15,17,3
turk6,turk6_vio10,1108,file147f9eabfb15.png,15,18,1
turk6,turk6_vio10,1108,file147f9eabfb15.png,15,19,2
turk6,turk6_vio10,1108,file147f9eabfb15.png,15,20,1
turk6,turk6_vio10,1109,file147f93cf12739.png,5,1,0
turk6,turk6_vio10,1109,file147f93cf12739.png,5,2,2
turk6,turk6_vio10,1109,file147f93cf12739.png,5,3,0
turk6,turk6_vio10,1109,file147f93cf12739.png,5,4,0
turk6,turk6_vio10,1109,file147f93cf12739.png,5,5,3
turk6,turk6_vio10,1109,file147f93cf12739.png,5,6,0
turk6,turk6_vio10,1109,file147f93cf12739.png,5,7,0
turk6,turk6_vio10,1109,file147f93cf12739.png,5,8,0
turk6,turk6_vio10,1109,file147f93cf12739.png,5,9,0
turk6,turk6_vio10,1109,file147f93cf12739.png,5,10,1
turk6,turk6_vio10,1109,file147f93cf12739.png,5,11,0
turk6,turk6_vio10,1109,file147f93cf12739.png,5,12,1
turk6,turk6_vio10,1109,file147f93cf12739.png,5,13,0
turk6,turk6_vio10,1109,file147f93cf12739.png,5,14,0
turk6,turk6_vio10,1109,file147f93cf12739.png,5,15,2
turk6,turk6_vio10,1109,file147f93cf12739.png,5,16,1
turk6,turk6_vio10,1109,file147f93cf12739.png,5,17,5
turk6,turk6_vio10,1109,file147f93cf12739.png,5,18,0
turk6,turk6_vio10,1109,file147f93cf12739.png,5,19,0
turk6,turk6_vio10,1109,file147f93cf12739.png,5,20,0
turk6,turk6_vio10,1110,file147f97c462e70.png,11,1,2
turk6,turk6_vio10,1110,file147f97c462e70.png,11,2,0
turk6,turk6_vio10,1110,file147f97c462e70.png,11,3,0
turk6,turk6_vio10,1110,file147f97c462e70.png,11,4,0
turk6,turk6_vio10,1110,file147f97c462e70.png,11,5,1
turk6,turk6_vio10,1110,file147f97c462e70.png,11,6,0
turk6,turk6_vio10,1110,file147f97c462e70.png,11,7,4
turk6,turk6_vio10,1110,file147f97c462e70.png,11,8,0
turk6,turk6_vio10,1110,file147f97c462e70.png,11,9,0
turk6,turk6_vio10,1110,file147f97c462e70.png,11,10,0
turk6,turk6_vio10,1110,file147f97c462e70.png,11,11,1
turk6,turk6_vio10,1110,file147f97c462e70.png,11,12,2
turk6,turk6_vio10,1110,file147f97c462e70.png,11,13,0
turk6,turk6_vio10,1110,file147f97c462e70.png,11,14,2
turk6,turk6_vio10,1110,file147f97c462e70.png,11,15,0
turk6,turk6_vio10,1110,file147f97c462e70.png,11,16,0
turk6,turk6_vio10,1110,file147f97c462e70.png,11,17,4
turk6,turk6_vio10,1110,file147f97c462e70.png,11,18,0
turk6,turk6_vio10,1110,file147f97c462e70.png,11,19,0
turk6,turk6_vio10,1110,file147f97c462e70.png,11,20,0
turk6,turk6_vio10,1111,file147f96392facd.png,18,1,1
turk6,turk6_vio10,1111,file147f96392facd.png,18,2,0
turk6,turk6_vio10,1111,file147f96392facd.png,18,3,0
turk6,turk6_vio10,1111,file147f96392facd.png,18,4,4
turk6,turk6_vio10,1111,file147f96392facd.png,18,5,0
turk6,turk6_vio10,1111,file147f96392facd.png,18,6,2
turk6,turk6_vio10,1111,file147f96392facd.png,18,7,0
turk6,turk6_vio10,1111,file147f96392facd.png,18,8,0
turk6,turk6_vio10,1111,file147f96392facd.png,18,9,1
turk6,turk6_vio10,1111,file147f96392facd.png,18,10,5
turk6,turk6_vio10,1111,file147f96392facd.png,18,11,0
turk6,turk6_vio10,1111,file147f96392facd.png,18,12,0
turk6,turk6_vio10,1111,file147f96392facd.png,18,13,1
turk6,turk6_vio10,1111,file147f96392facd.png,18,14,0
turk6,turk6_vio10,1111,file147f96392facd.png,18,15,1
turk6,turk6_vio10,1111,file147f96392facd.png,18,16,0
turk6,turk6_vio10,1111,file147f96392facd.png,18,17,0
turk6,turk6_vio10,1111,file147f96392facd.png,18,18,4
turk6,turk6_vio10,1111,file147f96392facd.png,18,19,0
turk6,turk6_vio10,1111,file147f96392facd.png,18,20,3
turk6,turk6_vio10,1112,file147f9468fdbcd.png,7,1,0
turk6,turk6_vio10,1112,file147f9468fdbcd.png,7,2,1
turk6,turk6_vio10,1112,file147f9468fdbcd.png,7,3,0
turk6,turk6_vio10,1112,file147f9468fdbcd.png,7,4,1
turk6,turk6_vio10,1112,file147f9468fdbcd.png,7,5,0
turk6,turk6_vio10,1112,file147f9468fdbcd.png,7,6,0
turk6,turk6_vio10,1112,file147f9468fdbcd.png,7,7,3
turk6,turk6_vio10,1112,file147f9468fdbcd.png,7,8,8
turk6,turk6_vio10,1112,file147f9468fdbcd.png,7,9,0
turk6,turk6_vio10,1112,file147f9468fdbcd.png,7,10,3
turk6,turk6_vio10,1112,file147f9468fdbcd.png,7,11,0
turk6,turk6_vio10,1112,file147f9468fdbcd.png,7,12,0
turk6,turk6_vio10,1112,file147f9468fdbcd.png,7,13,1
turk6,turk6_vio10,1112,file147f9468fdbcd.png,7,14,0
turk6,turk6_vio10,1112,file147f9468fdbcd.png,7,15,1
turk6,turk6_vio10,1112,file147f9468fdbcd.png,7,16,2
turk6,turk6_vio10,1112,file147f9468fdbcd.png,7,17,0
turk6,turk6_vio10,1112,file147f9468fdbcd.png,7,18,1
turk6,turk6_vio10,1112,file147f9468fdbcd.png,7,19,0
turk6,turk6_vio10,1112,file147f9468fdbcd.png,7,20,0
turk6,turk6_vio10,1113,file147f9ea793ec.png,5,1,1
turk6,turk6_vio10,1113,file147f9ea793ec.png,5,2,1
turk6,turk6_vio10,1113,file147f9ea793ec.png,5,3,0
turk6,turk6_vio10,1113,file147f9ea793ec.png,5,4,1
turk6,turk6_vio10,1113,file147f9ea793ec.png,5,5,3
turk6,turk6_vio10,1113,file147f9ea793ec.png,5,6,0
turk6,turk6_vio10,1113,file147f9ea793ec.png,5,7,0
turk6,turk6_vio10,1113,file147f9ea793ec.png,5,8,1
turk6,turk6_vio10,1113,file147f9ea793ec.png,5,9,0
turk6,turk6_vio10,1113,file147f9ea793ec.png,5,10,2
turk6,turk6_vio10,1113,file147f9ea793ec.png,5,11,0
turk6,turk6_vio10,1113,file147f9ea793ec.png,5,12,2
turk6,turk6_vio10,1113,file147f9ea793ec.png,5,13,0
turk6,turk6_vio10,1113,file147f9ea793ec.png,5,14,2
turk6,turk6_vio10,1113,file147f9ea793ec.png,5,15,0
turk6,turk6_vio10,1113,file147f9ea793ec.png,5,16,0
turk6,turk6_vio10,1113,file147f9ea793ec.png,5,17,0
turk6,turk6_vio10,1113,file147f9ea793ec.png,5,18,0
turk6,turk6_vio10,1113,file147f9ea793ec.png,5,19,0
turk6,turk6_vio10,1113,file147f9ea793ec.png,5,20,0
turk6,turk6_vio10,1114,file147f91be07278.png,14,1,0
turk6,turk6_vio10,1114,file147f91be07278.png,14,2,2
turk6,turk6_vio10,1114,file147f91be07278.png,14,3,0
turk6,turk6_vio10,1114,file147f91be07278.png,14,4,0
turk6,turk6_vio10,1114,file147f91be07278.png,14,5,0
turk6,turk6_vio10,1114,file147f91be07278.png,14,6,3
turk6,turk6_vio10,1114,file147f91be07278.png,14,7,0
turk6,turk6_vio10,1114,file147f91be07278.png,14,8,1
turk6,turk6_vio10,1114,file147f91be07278.png,14,9,1
turk6,turk6_vio10,1114,file147f91be07278.png,14,10,0
turk6,turk6_vio10,1114,file147f91be07278.png,14,11,1
turk6,turk6_vio10,1114,file147f91be07278.png,14,12,3
turk6,turk6_vio10,1114,file147f91be07278.png,14,13,0
turk6,turk6_vio10,1114,file147f91be07278.png,14,14,5
turk6,turk6_vio10,1114,file147f91be07278.png,14,15,0
turk6,turk6_vio10,1114,file147f91be07278.png,14,16,3
turk6,turk6_vio10,1114,file147f91be07278.png,14,17,1
turk6,turk6_vio10,1114,file147f91be07278.png,14,18,1
turk6,turk6_vio10,1114,file147f91be07278.png,14,19,1
turk6,turk6_vio10,1114,file147f91be07278.png,14,20,0
turk6,turk6_vio10,1115,file147f92c7b3294.png,10,1,0
turk6,turk6_vio10,1115,file147f92c7b3294.png,10,2,0
turk6,turk6_vio10,1115,file147f92c7b3294.png,10,3,0
turk6,turk6_vio10,1115,file147f92c7b3294.png,10,4,1
turk6,turk6_vio10,1115,file147f92c7b3294.png,10,5,0
turk6,turk6_vio10,1115,file147f92c7b3294.png,10,6,0
turk6,turk6_vio10,1115,file147f92c7b3294.png,10,7,1
turk6,turk6_vio10,1115,file147f92c7b3294.png,10,8,0
turk6,turk6_vio10,1115,file147f92c7b3294.png,10,9,0
turk6,turk6_vio10,1115,file147f92c7b3294.png,10,10,14
turk6,turk6_vio10,1115,file147f92c7b3294.png,10,11,0
turk6,turk6_vio10,1115,file147f92c7b3294.png,10,12,0
turk6,turk6_vio10,1115,file147f92c7b3294.png,10,13,0
turk6,turk6_vio10,1115,file147f92c7b3294.png,10,14,0
turk6,turk6_vio10,1115,file147f92c7b3294.png,10,15,0
turk6,turk6_vio10,1115,file147f92c7b3294.png,10,16,0
turk6,turk6_vio10,1115,file147f92c7b3294.png,10,17,1
turk6,turk6_vio10,1115,file147f92c7b3294.png,10,18,0
turk6,turk6_vio10,1115,file147f92c7b3294.png,10,19,0
turk6,turk6_vio10,1115,file147f92c7b3294.png,10,20,1
turk6,turk6_vio10,1116,file147f94c35a95c.png,2,1,0
turk6,turk6_vio10,1116,file147f94c35a95c.png,2,2,22
turk6,turk6_vio10,1116,file147f94c35a95c.png,2,3,0
turk6,turk6_vio10,1116,file147f94c35a95c.png,2,4,1
turk6,turk6_vio10,1116,file147f94c35a95c.png,2,5,0
turk6,turk6_vio10,1116,file147f94c35a95c.png,2,6,0
turk6,turk6_vio10,1116,file147f94c35a95c.png,2,7,0
turk6,turk6_vio10,1116,file147f94c35a95c.png,2,8,0
turk6,turk6_vio10,1116,file147f94c35a95c.png,2,9,0
turk6,turk6_vio10,1116,file147f94c35a95c.png,2,10,0
turk6,turk6_vio10,1116,file147f94c35a95c.png,2,11,0
turk6,turk6_vio10,1116,file147f94c35a95c.png,2,12,0
turk6,turk6_vio10,1116,file147f94c35a95c.png,2,13,0
turk6,turk6_vio10,1116,file147f94c35a95c.png,2,14,0
turk6,turk6_vio10,1116,file147f94c35a95c.png,2,15,0
turk6,turk6_vio10,1116,file147f94c35a95c.png,2,16,0
turk6,turk6_vio10,1116,file147f94c35a95c.png,2,17,1
turk6,turk6_vio10,1116,file147f94c35a95c.png,2,18,0
turk6,turk6_vio10,1116,file147f94c35a95c.png,2,19,0
turk6,turk6_vio10,1116,file147f94c35a95c.png,2,20,0
turk6,turk6_vio10,1117,file147f95701fe1a.png,17,1,0
turk6,turk6_vio10,1117,file147f95701fe1a.png,17,2,0
turk6,turk6_vio10,1117,file147f95701fe1a.png,17,3,0
turk6,turk6_vio10,1117,file147f95701fe1a.png,17,4,0
turk6,turk6_vio10,1117,file147f95701fe1a.png,17,5,0
turk6,turk6_vio10,1117,file147f95701fe1a.png,17,6,0
turk6,turk6_vio10,1117,file147f95701fe1a.png,17,7,0
turk6,turk6_vio10,1117,file147f95701fe1a.png,17,8,0
turk6,turk6_vio10,1117,file147f95701fe1a.png,17,9,0
turk6,turk6_vio10,1117,file147f95701fe1a.png,17,10,0
turk6,turk6_vio10,1117,file147f95701fe1a.png,17,11,0
turk6,turk6_vio10,1117,file147f95701fe1a.png,17,12,1
turk6,turk6_vio10,1117,file147f95701fe1a.png,17,13,0
turk6,turk6_vio10,1117,file147f95701fe1a.png,17,14,0
turk6,turk6_vio10,1117,file147f95701fe1a.png,17,15,0
turk6,turk6_vio10,1117,file147f95701fe1a.png,17,16,0
turk6,turk6_vio10,1117,file147f95701fe1a.png,17,17,19
turk6,turk6_vio10,1117,file147f95701fe1a.png,17,18,0
turk6,turk6_vio10,1117,file147f95701fe1a.png,17,19,0
turk6,turk6_vio10,1117,file147f95701fe1a.png,17,20,0
turk6,turk6_vio10,1118,file147f943d18996.png,17,1,0
turk6,turk6_vio10,1118,file147f943d18996.png,17,2,0
turk6,turk6_vio10,1118,file147f943d18996.png,17,3,0
turk6,turk6_vio10,1118,file147f943d18996.png,17,4,0
turk6,turk6_vio10,1118,file147f943d18996.png,17,5,0
turk6,turk6_vio10,1118,file147f943d18996.png,17,6,0
turk6,turk6_vio10,1118,file147f943d18996.png,17,7,0
turk6,turk6_vio10,1118,file147f943d18996.png,17,8,2
turk6,turk6_vio10,1118,file147f943d18996.png,17,9,0
turk6,turk6_vio10,1118,file147f943d18996.png,17,10,0
turk6,turk6_vio10,1118,file147f943d18996.png,17,11,0
turk6,turk6_vio10,1118,file147f943d18996.png,17,12,0
turk6,turk6_vio10,1118,file147f943d18996.png,17,13,1
turk6,turk6_vio10,1118,file147f943d18996.png,17,14,0
turk6,turk6_vio10,1118,file147f943d18996.png,17,15,1
turk6,turk6_vio10,1118,file147f943d18996.png,17,16,1
turk6,turk6_vio10,1118,file147f943d18996.png,17,17,7
turk6,turk6_vio10,1118,file147f943d18996.png,17,18,0
turk6,turk6_vio10,1118,file147f943d18996.png,17,19,0
turk6,turk6_vio10,1118,file147f943d18996.png,17,20,0
turk6,turk6_vio10,1119,file147f9719ff9a2.png,18,1,0
turk6,turk6_vio10,1119,file147f9719ff9a2.png,18,2,0
turk6,turk6_vio10,1119,file147f9719ff9a2.png,18,3,0
turk6,turk6_vio10,1119,file147f9719ff9a2.png,18,4,0
turk6,turk6_vio10,1119,file147f9719ff9a2.png,18,5,0
turk6,turk6_vio10,1119,file147f9719ff9a2.png,18,6,0
turk6,turk6_vio10,1119,file147f9719ff9a2.png,18,7,0
turk6,turk6_vio10,1119,file147f9719ff9a2.png,18,8,0
turk6,turk6_vio10,1119,file147f9719ff9a2.png,18,9,0
turk6,turk6_vio10,1119,file147f9719ff9a2.png,18,10,0
turk6,turk6_vio10,1119,file147f9719ff9a2.png,18,11,0
turk6,turk6_vio10,1119,file147f9719ff9a2.png,18,12,0
turk6,turk6_vio10,1119,file147f9719ff9a2.png,18,13,0
turk6,turk6_vio10,1119,file147f9719ff9a2.png,18,14,3
turk6,turk6_vio10,1119,file147f9719ff9a2.png,18,15,0
turk6,turk6_vio10,1119,file147f9719ff9a2.png,18,16,0
turk6,turk6_vio10,1119,file147f9719ff9a2.png,18,17,0
turk6,turk6_vio10,1119,file147f9719ff9a2.png,18,18,20
turk6,turk6_vio10,1119,file147f9719ff9a2.png,18,19,0
turk6,turk6_vio10,1119,file147f9719ff9a2.png,18,20,0
turk6,turk6_vio10,1120,file147f93dbe34f5.png,16,1,0
turk6,turk6_vio10,1120,file147f93dbe34f5.png,16,2,0
turk6,turk6_vio10,1120,file147f93dbe34f5.png,16,3,0
turk6,turk6_vio10,1120,file147f93dbe34f5.png,16,4,1
turk6,turk6_vio10,1120,file147f93dbe34f5.png,16,5,0
turk6,turk6_vio10,1120,file147f93dbe34f5.png,16,6,1
turk6,turk6_vio10,1120,file147f93dbe34f5.png,16,7,1
turk6,turk6_vio10,1120,file147f93dbe34f5.png,16,8,1
turk6,turk6_vio10,1120,file147f93dbe34f5.png,16,9,0
turk6,turk6_vio10,1120,file147f93dbe34f5.png,16,10,6
turk6,turk6_vio10,1120,file147f93dbe34f5.png,16,11,0
turk6,turk6_vio10,1120,file147f93dbe34f5.png,16,12,0
turk6,turk6_vio10,1120,file147f93dbe34f5.png,16,13,1
turk6,turk6_vio10,1120,file147f93dbe34f5.png,16,14,1
turk6,turk6_vio10,1120,file147f93dbe34f5.png,16,15,0
turk6,turk6_vio10,1120,file147f93dbe34f5.png,16,16,8
turk6,turk6_vio10,1120,file147f93dbe34f5.png,16,17,2
turk6,turk6_vio10,1120,file147f93dbe34f5.png,16,18,0
turk6,turk6_vio10,1120,file147f93dbe34f5.png,16,19,0
turk6,turk6_vio10,1120,file147f93dbe34f5.png,16,20,0
turk6,turk6_vio10,1121,file147f91286e07e.png,2,1,0
turk6,turk6_vio10,1121,file147f91286e07e.png,2,2,17
turk6,turk6_vio10,1121,file147f91286e07e.png,2,3,0
turk6,turk6_vio10,1121,file147f91286e07e.png,2,4,0
turk6,turk6_vio10,1121,file147f91286e07e.png,2,5,0
turk6,turk6_vio10,1121,file147f91286e07e.png,2,6,0
turk6,turk6_vio10,1121,file147f91286e07e.png,2,7,0
turk6,turk6_vio10,1121,file147f91286e07e.png,2,8,1
turk6,turk6_vio10,1121,file147f91286e07e.png,2,9,0
turk6,turk6_vio10,1121,file147f91286e07e.png,2,10,0
turk6,turk6_vio10,1121,file147f91286e07e.png,2,11,1
turk6,turk6_vio10,1121,file147f91286e07e.png,2,12,0
turk6,turk6_vio10,1121,file147f91286e07e.png,2,13,1
turk6,turk6_vio10,1121,file147f91286e07e.png,2,14,0
turk6,turk6_vio10,1121,file147f91286e07e.png,2,15,1
turk6,turk6_vio10,1121,file147f91286e07e.png,2,16,0
turk6,turk6_vio10,1121,file147f91286e07e.png,2,17,0
