"pic_id","sample_size","test_param","param_value","p_value","obs_plot_location","pic_name","experiment","difficulty","data_name"
422,"20","turk10-Standard-Inner-Single-rep1","20-10",NA,"9","images/filebab658594dd7-single.svg","turk10",36,"data-2-1-9-20-10-9-10.csv"
423,"20","turk10-Standard-Outer-Multiple-rep1","20-10",NA,"10","images/filebab64f058b91-multiple.svg","turk10",36,"data-2-1-9-20-10-9-10.csv"
424,"20","turk10-Standard-Outer-Single-rep1","20-10",NA,"10","images/filebab64f058b91-single.svg","turk10",36,"data-2-1-9-20-10-9-10.csv"
425,"20","turk10-Rotated-Inner-Multiple-rep1","20-10",NA,"9","images/filebab61239f58-multiple.svg","turk10",36,"data-2-1-9-20-10-9-10.csv"
426,"20","turk10-Rotated-Inner-Single-rep1","20-10",NA,"9","images/filebab61239f58-single.svg","turk10",36,"data-2-1-9-20-10-9-10.csv"
427,"20","turk10-Rotated-Outer-Single-rep1","20-10",NA,"10","images/filebab649b24afd-single.svg","turk10",36,"data-2-1-9-20-10-9-10.csv"
428,"20","turk10-Rotated-Outer-Multiple-rep1","20-10",NA,"10","images/filebab649b24afd-multiple.svg","turk10",36,"data-2-1-9-20-10-9-10.csv"
429,"20","turk10-Control-Inner-Single-rep1","20-10",NA,"9","images/filebab6750e051e-single.svg","turk10",36,"data-2-1-9-20-10-9-10.csv"
430,"20","turk10-Control-Inner-Multiple-rep1","20-10",NA,"9","images/filebab6750e051e-multiple.svg","turk10",36,"data-2-1-9-20-10-9-10.csv"
431,"20","turk10-Control-Outer-Multiple-rep1","20-10",NA,"10","images/filebab66b72309b-multiple.svg","turk10",36,"data-2-1-9-20-10-9-10.csv"
432,"20","turk10-Control-Outer-Single-rep1","20-10",NA,"10","images/filebab66b72309b-single.svg","turk10",36,"data-2-1-9-20-10-9-10.csv"
433,"20","turk10-Standard-Inner-Multiple-rep2","20-2",NA,"8","images/filebab67c702a30-multiple.svg","turk10",37,"data-2-2-13-20-2-8-2.csv"
434,"20","turk10-Standard-Inner-Single-rep2","20-2",NA,"8","images/filebab67c702a30-single.svg","turk10",37,"data-2-2-13-20-2-8-2.csv"
435,"20","turk10-Standard-Outer-Multiple-rep2","20-2",NA,"2","images/filebab627e1f523-multiple.svg","turk10",37,"data-2-2-13-20-2-8-2.csv"
436,"20","turk10-Standard-Outer-Single-rep2","20-2",NA,"2","images/filebab627e1f523-single.svg","turk10",37,"data-2-2-13-20-2-8-2.csv"
437,"20","turk10-Rotated-Inner-Multiple-rep2","20-2",NA,"8","images/filebab615d54739-multiple.svg","turk10",37,"data-2-2-13-20-2-8-2.csv"
438,"20","turk10-Rotated-Inner-Single-rep2","20-2",NA,"8","images/filebab615d54739-single.svg","turk10",37,"data-2-2-13-20-2-8-2.csv"
439,"20","turk10-Rotated-Outer-Single-rep2","20-2",NA,"2","images/filebab66536fa61-single.svg","turk10",37,"data-2-2-13-20-2-8-2.csv"
440,"20","turk10-Rotated-Outer-Multiple-rep2","20-2",NA,"2","images/filebab66536fa61-multiple.svg","turk10",37,"data-2-2-13-20-2-8-2.csv"
441,"20","turk10-Control-Inner-Single-rep2","20-2",NA,"8","images/filebab663a4e149-single.svg","turk10",37,"data-2-2-13-20-2-8-2.csv"
442,"20","turk10-Control-Inner-Multiple-rep2","20-2",NA,"8","images/filebab663a4e149-multiple.svg","turk10",37,"data-2-2-13-20-2-8-2.csv"
443,"20","turk10-Control-Outer-Multiple-rep2","20-2",NA,"2","images/filebab65dc2b2ba-multiple.svg","turk10",37,"data-2-2-13-20-2-8-2.csv"
444,"20","turk10-Control-Outer-Single-rep2","20-2",NA,"2","images/filebab65dc2b2ba-single.svg","turk10",37,"data-2-2-13-20-2-8-2.csv"
445,"30","turk10-Standard-Inner-Multiple-rep2","30-2",NA,"12","images/filebab613ed08ae-multiple.svg","turk10",38,"data-2-2-14-30-2-12-1.csv"
446,"30","turk10-Standard-Inner-Single-rep2","30-2",NA,"12","images/filebab613ed08ae-single.svg","turk10",38,"data-2-2-14-30-2-12-1.csv"
447,"30","turk10-Standard-Outer-Multiple-rep2","30-2",NA,"1","images/filebab62ed4e1ba-multiple.svg","turk10",38,"data-2-2-14-30-2-12-1.csv"
448,"30","turk10-Standard-Outer-Single-rep2","30-2",NA,"1","images/filebab62ed4e1ba-single.svg","turk10",38,"data-2-2-14-30-2-12-1.csv"
449,"30","turk10-Rotated-Inner-Multiple-rep2","30-2",NA,"12","images/filebab61964016d-multiple.svg","turk10",38,"data-2-2-14-30-2-12-1.csv"
450,"30","turk10-Rotated-Inner-Single-rep2","30-2",NA,"12","images/filebab61964016d-single.svg","turk10",38,"data-2-2-14-30-2-12-1.csv"
451,"30","turk10-Rotated-Outer-Single-rep2","30-2",NA,"1","images/filebab67499a820-single.svg","turk10",38,"data-2-2-14-30-2-12-1.csv"
452,"30","turk10-Rotated-Outer-Multiple-rep2","30-2",NA,"1","images/filebab67499a820-multiple.svg","turk10",38,"data-2-2-14-30-2-12-1.csv"
453,"30","turk10-Control-Inner-Single-rep2","30-2",NA,"12","images/filebab61a2f925b-single.svg","turk10",38,"data-2-2-14-30-2-12-1.csv"
454,"30","turk10-Control-Inner-Multiple-rep2","30-2",NA,"12","images/filebab61a2f925b-multiple.svg","turk10",38,"data-2-2-14-30-2-12-1.csv"
455,"30","turk10-Control-Outer-Multiple-rep2","30-2",NA,"1","images/filebab62931a1cb-multiple.svg","turk10",38,"data-2-2-14-30-2-12-1.csv"
456,"30","turk10-Control-Outer-Single-rep2","30-2",NA,"1","images/filebab62931a1cb-single.svg","turk10",38,"data-2-2-14-30-2-12-1.csv"
457,"50","turk10-Standard-Inner-Multiple-rep2","50-2",NA,"8","images/filebab62b03df01-multiple.svg","turk10",39,"data-2-2-15-50-2-8-11.csv"
458,"50","turk10-Standard-Inner-Single-rep2","50-2",NA,"8","images/filebab62b03df01-single.svg","turk10",39,"data-2-2-15-50-2-8-11.csv"
459,"50","turk10-Standard-Outer-Multiple-rep2","50-2",NA,"11","images/filebab6b25d0b7-multiple.svg","turk10",39,"data-2-2-15-50-2-8-11.csv"
460,"50","turk10-Standard-Outer-Single-rep2","50-2",NA,"11","images/filebab6b25d0b7-single.svg","turk10",39,"data-2-2-15-50-2-8-11.csv"
461,"50","turk10-Rotated-Inner-Multiple-rep2","50-2",NA,"8","images/filebab679752b8d-multiple.svg","turk10",39,"data-2-2-15-50-2-8-11.csv"
462,"50","turk10-Rotated-Inner-Single-rep2","50-2",NA,"8","images/filebab679752b8d-single.svg","turk10",39,"data-2-2-15-50-2-8-11.csv"
463,"50","turk10-Rotated-Outer-Single-rep2","50-2",NA,"11","images/filebab67b7e7446-single.svg","turk10",39,"data-2-2-15-50-2-8-11.csv"
464,"50","turk10-Rotated-Outer-Multiple-rep2","50-2",NA,"11","images/filebab67b7e7446-multiple.svg","turk10",39,"data-2-2-15-50-2-8-11.csv"
465,"50","turk10-Control-Inner-Single-rep2","50-2",NA,"8","images/filebab65fa9a418-single.svg","turk10",39,"data-2-2-15-50-2-8-11.csv"
466,"50","turk10-Control-Inner-Multiple-rep2","50-2",NA,"8","images/filebab65fa9a418-multiple.svg","turk10",39,"data-2-2-15-50-2-8-11.csv"
467,"50","turk10-Control-Outer-Multiple-rep2","50-2",NA,"11","images/filebab67a5454b8-multiple.svg","turk10",39,"data-2-2-15-50-2-8-11.csv"
468,"50","turk10-Control-Outer-Single-rep2","50-2",NA,"11","images/filebab67a5454b8-single.svg","turk10",39,"data-2-2-15-50-2-8-11.csv"
469,"75","turk10-Standard-Inner-Multiple-rep2","75-2",NA,"8","images/filebab6465e3944-multiple.svg","turk10",40,"data-2-2-16-75-2-8-5.csv"
470,"75","turk10-Standard-Inner-Single-rep2","75-2",NA,"8","images/filebab6465e3944-single.svg","turk10",40,"data-2-2-16-75-2-8-5.csv"
471,"75","turk10-Standard-Outer-Multiple-rep2","75-2",NA,"5","images/filebab65401c373-multiple.svg","turk10",40,"data-2-2-16-75-2-8-5.csv"
472,"75","turk10-Standard-Outer-Single-rep2","75-2",NA,"5","images/filebab65401c373-single.svg","turk10",40,"data-2-2-16-75-2-8-5.csv"
473,"75","turk10-Rotated-Inner-Multiple-rep2","75-2",NA,"8","images/filebab636863ac6-multiple.svg","turk10",40,"data-2-2-16-75-2-8-5.csv"
474,"75","turk10-Rotated-Inner-Single-rep2","75-2",NA,"8","images/filebab636863ac6-single.svg","turk10",40,"data-2-2-16-75-2-8-5.csv"
475,"75","turk10-Rotated-Outer-Single-rep2","75-2",NA,"5","images/filebab6267cb921-single.svg","turk10",40,"data-2-2-16-75-2-8-5.csv"
476,"75","turk10-Rotated-Outer-Multiple-rep2","75-2",NA,"5","images/filebab6267cb921-multiple.svg","turk10",40,"data-2-2-16-75-2-8-5.csv"
477,"75","turk10-Control-Inner-Single-rep2","75-2",NA,"8","images/filebab63fc6de1b-single.svg","turk10",40,"data-2-2-16-75-2-8-5.csv"
478,"75","turk10-Control-Inner-Multiple-rep2","75-2",NA,"8","images/filebab63fc6de1b-multiple.svg","turk10",40,"data-2-2-16-75-2-8-5.csv"
479,"75","turk10-Control-Outer-Multiple-rep2","75-2",NA,"5","images/filebab6191fdf53-multiple.svg","turk10",40,"data-2-2-16-75-2-8-5.csv"
480,"75","turk10-Control-Outer-Single-rep2","75-2",NA,"5","images/filebab6191fdf53-single.svg","turk10",40,"data-2-2-16-75-2-8-5.csv"
481,"20","turk10-Standard-Inner-Multiple-rep2","20-5",NA,"8","images/filebab6d610658-multiple.svg","turk10",41,"data-2-2-17-20-5-8-15.csv"
482,"20","turk10-Standard-Inner-Single-rep2","20-5",NA,"8","images/filebab6d610658-single.svg","turk10",41,"data-2-2-17-20-5-8-15.csv"
483,"20","turk10-Standard-Outer-Multiple-rep2","20-5",NA,"15","images/filebab65ce78244-multiple.svg","turk10",41,"data-2-2-17-20-5-8-15.csv"
484,"20","turk10-Standard-Outer-Single-rep2","20-5",NA,"15","images/filebab65ce78244-single.svg","turk10",41,"data-2-2-17-20-5-8-15.csv"
485,"20","turk10-Rotated-Inner-Multiple-rep2","20-5",NA,"8","images/filebab67b7ecf07-multiple.svg","turk10",41,"data-2-2-17-20-5-8-15.csv"
486,"20","turk10-Rotated-Inner-Single-rep2","20-5",NA,"8","images/filebab67b7ecf07-single.svg","turk10",41,"data-2-2-17-20-5-8-15.csv"
487,"20","turk10-Rotated-Outer-Single-rep2","20-5",NA,"15","images/filebab6424a13e8-single.svg","turk10",41,"data-2-2-17-20-5-8-15.csv"
488,"20","turk10-Rotated-Outer-Multiple-rep2","20-5",NA,"15","images/filebab6424a13e8-multiple.svg","turk10",41,"data-2-2-17-20-5-8-15.csv"
489,"20","turk10-Control-Inner-Single-rep2","20-5",NA,"8","images/filebab663196e02-single.svg","turk10",41,"data-2-2-17-20-5-8-15.csv"
490,"20","turk10-Control-Inner-Multiple-rep2","20-5",NA,"8","images/filebab663196e02-multiple.svg","turk10",41,"data-2-2-17-20-5-8-15.csv"
491,"20","turk10-Control-Outer-Multiple-rep2","20-5",NA,"15","images/filebab61a857822-multiple.svg","turk10",41,"data-2-2-17-20-5-8-15.csv"
492,"20","turk10-Control-Outer-Single-rep2","20-5",NA,"15","images/filebab61a857822-single.svg","turk10",41,"data-2-2-17-20-5-8-15.csv"
493,"30","turk10-Standard-Inner-Multiple-rep2","30-5",NA,"8","images/filebab65c31d58d-multiple.svg","turk10",42,"data-2-2-18-30-5-8-16.csv"
494,"30","turk10-Standard-Inner-Single-rep2","30-5",NA,"8","images/filebab65c31d58d-single.svg","turk10",42,"data-2-2-18-30-5-8-16.csv"
495,"30","turk10-Standard-Outer-Multiple-rep2","30-5",NA,"16","images/filebab64bbb4b44-multiple.svg","turk10",42,"data-2-2-18-30-5-8-16.csv"
496,"30","turk10-Standard-Outer-Single-rep2","30-5",NA,"16","images/filebab64bbb4b44-single.svg","turk10",42,"data-2-2-18-30-5-8-16.csv"
497,"30","turk10-Rotated-Inner-Multiple-rep2","30-5",NA,"8","images/filebab630920dc8-multiple.svg","turk10",42,"data-2-2-18-30-5-8-16.csv"
498,"30","turk10-Rotated-Inner-Single-rep2","30-5",NA,"8","images/filebab630920dc8-single.svg","turk10",42,"data-2-2-18-30-5-8-16.csv"
499,"30","turk10-Rotated-Outer-Single-rep2","30-5",NA,"16","images/filebab644c6de61-single.svg","turk10",42,"data-2-2-18-30-5-8-16.csv"
500,"30","turk10-Rotated-Outer-Multiple-rep2","30-5",NA,"16","images/filebab644c6de61-multiple.svg","turk10",42,"data-2-2-18-30-5-8-16.csv"
501,"30","turk10-Control-Inner-Single-rep2","30-5",NA,"8","images/filebab6754a8433-single.svg","turk10",42,"data-2-2-18-30-5-8-16.csv"
502,"30","turk10-Control-Inner-Multiple-rep2","30-5",NA,"8","images/filebab6754a8433-multiple.svg","turk10",42,"data-2-2-18-30-5-8-16.csv"
503,"30","turk10-Control-Outer-Multiple-rep2","30-5",NA,"16","images/filebab66f2d6c6d-multiple.svg","turk10",42,"data-2-2-18-30-5-8-16.csv"
504,"30","turk10-Control-Outer-Single-rep2","30-5",NA,"16","images/filebab66f2d6c6d-single.svg","turk10",42,"data-2-2-18-30-5-8-16.csv"
505,"50","turk10-Standard-Inner-Multiple-rep2","50-5",NA,"9","images/filebab67846bec9-multiple.svg","turk10",43,"data-2-2-19-50-5-9-1.csv"
506,"50","turk10-Standard-Inner-Single-rep2","50-5",NA,"9","images/filebab67846bec9-single.svg","turk10",43,"data-2-2-19-50-5-9-1.csv"
507,"50","turk10-Standard-Outer-Multiple-rep2","50-5",NA,"1","images/filebab66c97bbcf-multiple.svg","turk10",43,"data-2-2-19-50-5-9-1.csv"
508,"50","turk10-Standard-Outer-Single-rep2","50-5",NA,"1","images/filebab66c97bbcf-single.svg","turk10",43,"data-2-2-19-50-5-9-1.csv"
509,"50","turk10-Rotated-Inner-Multiple-rep2","50-5",NA,"9","images/filebab6f29a121-multiple.svg","turk10",43,"data-2-2-19-50-5-9-1.csv"
510,"50","turk10-Rotated-Inner-Single-rep2","50-5",NA,"9","images/filebab6f29a121-single.svg","turk10",43,"data-2-2-19-50-5-9-1.csv"
511,"50","turk10-Rotated-Outer-Single-rep2","50-5",NA,"1","images/filebab67611854d-single.svg","turk10",43,"data-2-2-19-50-5-9-1.csv"
512,"50","turk10-Rotated-Outer-Multiple-rep2","50-5",NA,"1","images/filebab67611854d-multiple.svg","turk10",43,"data-2-2-19-50-5-9-1.csv"
513,"50","turk10-Control-Inner-Single-rep2","50-5",NA,"9","images/filebab65dab4abb-single.svg","turk10",43,"data-2-2-19-50-5-9-1.csv"
514,"50","turk10-Control-Inner-Multiple-rep2","50-5",NA,"9","images/filebab65dab4abb-multiple.svg","turk10",43,"data-2-2-19-50-5-9-1.csv"
515,"50","turk10-Control-Outer-Multiple-rep2","50-5",NA,"1","images/filebab618b76b08-multiple.svg","turk10",43,"data-2-2-19-50-5-9-1.csv"
516,"50","turk10-Control-Outer-Single-rep2","50-5",NA,"1","images/filebab618b76b08-single.svg","turk10",43,"data-2-2-19-50-5-9-1.csv"
517,"75","turk10-Standard-Inner-Multiple-rep2","75-5",NA,"12","images/filebab644c821a9-multiple.svg","turk10",44,"data-2-2-20-75-5-12-19.csv"
518,"75","turk10-Standard-Inner-Single-rep2","75-5",NA,"12","images/filebab644c821a9-single.svg","turk10",44,"data-2-2-20-75-5-12-19.csv"
519,"75","turk10-Standard-Outer-Multiple-rep2","75-5",NA,"19","images/filebab62f1a0186-multiple.svg","turk10",44,"data-2-2-20-75-5-12-19.csv"
520,"75","turk10-Standard-Outer-Single-rep2","75-5",NA,"19","images/filebab62f1a0186-single.svg","turk10",44,"data-2-2-20-75-5-12-19.csv"
521,"75","turk10-Rotated-Inner-Multiple-rep2","75-5",NA,"12","images/filebab631d3e6e5-multiple.svg","turk10",44,"data-2-2-20-75-5-12-19.csv"
522,"75","turk10-Rotated-Inner-Single-rep2","75-5",NA,"12","images/filebab631d3e6e5-single.svg","turk10",44,"data-2-2-20-75-5-12-19.csv"
523,"75","turk10-Rotated-Outer-Single-rep2","75-5",NA,"19","images/filebab64edbddf1-single.svg","turk10",44,"data-2-2-20-75-5-12-19.csv"
524,"75","turk10-Rotated-Outer-Multiple-rep2","75-5",NA,"19","images/filebab64edbddf1-multiple.svg","turk10",44,"data-2-2-20-75-5-12-19.csv"
525,"75","turk10-Control-Inner-Single-rep2","75-5",NA,"12","images/filebab6545a1c92-single.svg","turk10",44,"data-2-2-20-75-5-12-19.csv"
526,"75","turk10-Control-Inner-Multiple-rep2","75-5",NA,"12","images/filebab6545a1c92-multiple.svg","turk10",44,"data-2-2-20-75-5-12-19.csv"
527,"75","turk10-Control-Outer-Multiple-rep2","75-5",NA,"19","images/filebab66809e081-multiple.svg","turk10",44,"data-2-2-20-75-5-12-19.csv"
528,"75","turk10-Control-Outer-Single-rep2","75-5",NA,"19","images/filebab66809e081-single.svg","turk10",44,"data-2-2-20-75-5-12-19.csv"
529,"20","turk10-Standard-Inner-Multiple-rep2","20-10",NA,"12","images/filebab67e09ac56-multiple.svg","turk10",45,"data-2-2-21-20-10-12-19.csv"
530,"20","turk10-Standard-Inner-Single-rep2","20-10",NA,"12","images/filebab67e09ac56-single.svg","turk10",45,"data-2-2-21-20-10-12-19.csv"
531,"20","turk10-Standard-Outer-Multiple-rep2","20-10",NA,"19","images/filebab62d1182bf-multiple.svg","turk10",45,"data-2-2-21-20-10-12-19.csv"
532,"20","turk10-Standard-Outer-Single-rep2","20-10",NA,"19","images/filebab62d1182bf-single.svg","turk10",45,"data-2-2-21-20-10-12-19.csv"
533,"20","turk10-Rotated-Inner-Multiple-rep2","20-10",NA,"12","images/filebab660726a83-multiple.svg","turk10",45,"data-2-2-21-20-10-12-19.csv"
534,"20","turk10-Rotated-Inner-Single-rep2","20-10",NA,"12","images/filebab660726a83-single.svg","turk10",45,"data-2-2-21-20-10-12-19.csv"
535,"20","turk10-Rotated-Outer-Single-rep2","20-10",NA,"19","images/filebab677aeefec-single.svg","turk10",45,"data-2-2-21-20-10-12-19.csv"
536,"20","turk10-Rotated-Outer-Multiple-rep2","20-10",NA,"19","images/filebab677aeefec-multiple.svg","turk10",45,"data-2-2-21-20-10-12-19.csv"
537,"20","turk10-Control-Inner-Single-rep2","20-10",NA,"12","images/filebab6589ee0b6-single.svg","turk10",45,"data-2-2-21-20-10-12-19.csv"
538,"20","turk10-Control-Inner-Multiple-rep2","20-10",NA,"12","images/filebab6589ee0b6-multiple.svg","turk10",45,"data-2-2-21-20-10-12-19.csv"
539,"20","turk10-Control-Outer-Multiple-rep2","20-10",NA,"19","images/filebab626b2fa2e-multiple.svg","turk10",45,"data-2-2-21-20-10-12-19.csv"
540,"20","turk10-Control-Outer-Single-rep2","20-10",NA,"19","images/filebab626b2fa2e-single.svg","turk10",45,"data-2-2-21-20-10-12-19.csv"
541,"30","turk10-Standard-Inner-Multiple-rep2","30-10",NA,"14","images/filebab641ecbcc4-multiple.svg","turk10",46,"data-2-2-22-30-10-14-18.csv"
542,"30","turk10-Standard-Inner-Single-rep2","30-10",NA,"14","images/filebab641ecbcc4-single.svg","turk10",46,"data-2-2-22-30-10-14-18.csv"
543,"30","turk10-Standard-Outer-Multiple-rep2","30-10",NA,"18","images/filebab61d5d09ac-multiple.svg","turk10",46,"data-2-2-22-30-10-14-18.csv"
544,"30","turk10-Standard-Outer-Single-rep2","30-10",NA,"18","images/filebab61d5d09ac-single.svg","turk10",46,"data-2-2-22-30-10-14-18.csv"
545,"30","turk10-Rotated-Inner-Multiple-rep2","30-10",NA,"14","images/filebab63046f5db-multiple.svg","turk10",46,"data-2-2-22-30-10-14-18.csv"
546,"30","turk10-Rotated-Inner-Single-rep2","30-10",NA,"14","images/filebab63046f5db-single.svg","turk10",46,"data-2-2-22-30-10-14-18.csv"
547,"30","turk10-Rotated-Outer-Single-rep2","30-10",NA,"18","images/filebab62b715a0-single.svg","turk10",46,"data-2-2-22-30-10-14-18.csv"
548,"30","turk10-Rotated-Outer-Multiple-rep2","30-10",NA,"18","images/filebab62b715a0-multiple.svg","turk10",46,"data-2-2-22-30-10-14-18.csv"
549,"30","turk10-Control-Inner-Single-rep2","30-10",NA,"14","images/filebab647260a43-single.svg","turk10",46,"data-2-2-22-30-10-14-18.csv"
550,"30","turk10-Control-Inner-Multiple-rep2","30-10",NA,"14","images/filebab647260a43-multiple.svg","turk10",46,"data-2-2-22-30-10-14-18.csv"
551,"30","turk10-Control-Outer-Multiple-rep2","30-10",NA,"18","images/filebab6126bd933-multiple.svg","turk10",46,"data-2-2-22-30-10-14-18.csv"
552,"30","turk10-Control-Outer-Single-rep2","30-10",NA,"18","images/filebab6126bd933-single.svg","turk10",46,"data-2-2-22-30-10-14-18.csv"
553,"50","turk10-Standard-Inner-Multiple-rep2","50-10",NA,"13","images/filebab64b9b232-multiple.svg","turk10",47,"data-2-2-23-50-10-13-11.csv"
554,"50","turk10-Standard-Inner-Single-rep2","50-10",NA,"13","images/filebab64b9b232-single.svg","turk10",47,"data-2-2-23-50-10-13-11.csv"
555,"50","turk10-Standard-Outer-Multiple-rep2","50-10",NA,"11","images/filebab63b61f30a-multiple.svg","turk10",47,"data-2-2-23-50-10-13-11.csv"
556,"50","turk10-Standard-Outer-Single-rep2","50-10",NA,"11","images/filebab63b61f30a-single.svg","turk10",47,"data-2-2-23-50-10-13-11.csv"
557,"50","turk10-Rotated-Inner-Multiple-rep2","50-10",NA,"13","images/filebab66680acb7-multiple.svg","turk10",47,"data-2-2-23-50-10-13-11.csv"
558,"50","turk10-Rotated-Inner-Single-rep2","50-10",NA,"13","images/filebab66680acb7-single.svg","turk10",47,"data-2-2-23-50-10-13-11.csv"
559,"50","turk10-Rotated-Outer-Single-rep2","50-10",NA,"11","images/filebab69cb56f4-single.svg","turk10",47,"data-2-2-23-50-10-13-11.csv"
560,"50","turk10-Rotated-Outer-Multiple-rep2","50-10",NA,"11","images/filebab69cb56f4-multiple.svg","turk10",47,"data-2-2-23-50-10-13-11.csv"
561,"50","turk10-Control-Inner-Single-rep2","50-10",NA,"13","images/filebab61b9b33fb-single.svg","turk10",47,"data-2-2-23-50-10-13-11.csv"
562,"50","turk10-Control-Inner-Multiple-rep2","50-10",NA,"13","images/filebab61b9b33fb-multiple.svg","turk10",47,"data-2-2-23-50-10-13-11.csv"
563,"50","turk10-Control-Outer-Multiple-rep2","50-10",NA,"11","images/filebab66a71b1e5-multiple.svg","turk10",47,"data-2-2-23-50-10-13-11.csv"
564,"50","turk10-Control-Outer-Single-rep2","50-10",NA,"11","images/filebab66a71b1e5-single.svg","turk10",47,"data-2-2-23-50-10-13-11.csv"
565,"75","turk10-Standard-Inner-Multiple-rep2","75-10",NA,"12","images/filebab67906aad2-multiple.svg","turk10",48,"data-2-2-24-75-10-12-3.csv"
566,"75","turk10-Standard-Inner-Single-rep2","75-10",NA,"12","images/filebab67906aad2-single.svg","turk10",48,"data-2-2-24-75-10-12-3.csv"
567,"75","turk10-Standard-Outer-Multiple-rep2","75-10",NA,"3","images/filebab624b8ff11-multiple.svg","turk10",48,"data-2-2-24-75-10-12-3.csv"
568,"75","turk10-Standard-Outer-Single-rep2","75-10",NA,"3","images/filebab624b8ff11-single.svg","turk10",48,"data-2-2-24-75-10-12-3.csv"
569,"75","turk10-Rotated-Inner-Multiple-rep2","75-10",NA,"12","images/filebab64e5667fb-multiple.svg","turk10",48,"data-2-2-24-75-10-12-3.csv"
570,"75","turk10-Rotated-Inner-Single-rep2","75-10",NA,"12","images/filebab64e5667fb-single.svg","turk10",48,"data-2-2-24-75-10-12-3.csv"
571,"75","turk10-Rotated-Outer-Single-rep2","75-10",NA,"3","images/filebab6ac4b7eb-single.svg","turk10",48,"data-2-2-24-75-10-12-3.csv"
572,"75","turk10-Rotated-Outer-Multiple-rep2","75-10",NA,"3","images/filebab6ac4b7eb-multiple.svg","turk10",48,"data-2-2-24-75-10-12-3.csv"
573,"75","turk10-Control-Inner-Single-rep2","75-10",NA,"12","images/filebab66d71c7ec-single.svg","turk10",48,"data-2-2-24-75-10-12-3.csv"
574,"75","turk10-Control-Inner-Multiple-rep2","75-10",NA,"12","images/filebab66d71c7ec-multiple.svg","turk10",48,"data-2-2-24-75-10-12-3.csv"
575,"75","turk10-Control-Outer-Multiple-rep2","75-10",NA,"3","images/filebab648fc8f16-multiple.svg","turk10",48,"data-2-2-24-75-10-12-3.csv"
576,"75","turk10-Control-Outer-Single-rep2","75-10",NA,"3","images/filebab648fc8f16-single.svg","turk10",48,"data-2-2-24-75-10-12-3.csv"
577,"85","turk10-Standard-Inner-Multiple-rep1","radon85-0",NA,"14","images/filebab64e18389a-multiple.svg","turk10",49,"radondata-1-1-0-85-0-14-10.csv"
578,"85","turk10-Standard-Inner-Single-rep1","radon85-0",NA,"14","images/filebab64e18389a-single.svg","turk10",49,"radondata-1-1-0-85-0-14-10.csv"
579,"85","turk10-Standard-Outer-Multiple-rep1","radon85-0",NA,"10","images/filebab6182c2e84-multiple.svg","turk10",49,"radondata-1-1-0-85-0-14-10.csv"
580,"85","turk10-Standard-Outer-Single-rep1","radon85-0",NA,"10","images/filebab6182c2e84-single.svg","turk10",49,"radondata-1-1-0-85-0-14-10.csv"
581,"85","turk10-Rotated-Inner-Multiple-rep1","radon85-0",NA,"14","images/filebab63d1612c9-multiple.svg","turk10",49,"radondata-1-1-0-85-0-14-10.csv"
582,"85","turk10-Rotated-Inner-Single-rep1","radon85-0",NA,"14","images/filebab63d1612c9-single.svg","turk10",49,"radondata-1-1-0-85-0-14-10.csv"
583,"85","turk10-Rotated-Outer-Single-rep1","radon85-0",NA,"10","images/filebab6742b6973-single.svg","turk10",49,"radondata-1-1-0-85-0-14-10.csv"
584,"85","turk10-Rotated-Outer-Multiple-rep1","radon85-0",NA,"10","images/filebab6742b6973-multiple.svg","turk10",49,"radondata-1-1-0-85-0-14-10.csv"
585,"85","turk10-Control-Inner-Single-rep1","radon85-0",NA,"14","images/filebab67ca1e881-single.svg","turk10",49,"radondata-1-1-0-85-0-14-10.csv"
586,"85","turk10-Control-Inner-Multiple-rep1","radon85-0",NA,"14","images/filebab67ca1e881-multiple.svg","turk10",49,"radondata-1-1-0-85-0-14-10.csv"
587,"85","turk10-Control-Outer-Multiple-rep1","radon85-0",NA,"10","images/filebab669a7ad13-multiple.svg","turk10",49,"radondata-1-1-0-85-0-14-10.csv"
588,"85","turk10-Control-Outer-Single-rep1","radon85-0",NA,"10","images/filebab669a7ad13-single.svg","turk10",49,"radondata-1-1-0-85-0-14-10.csv"
589,"84","turk10-Standard-Inner-Multiple-rep2","radon84-0",NA,"12","images/filebab65fd4d74f-multiple.svg","turk10",50,"radondata-1-2-0-84-0-12-5.csv"
590,"84","turk10-Standard-Inner-Single-rep2","radon84-0",NA,"12","images/filebab65fd4d74f-single.svg","turk10",50,"radondata-1-2-0-84-0-12-5.csv"
591,"84","turk10-Standard-Outer-Multiple-rep2","radon84-0",NA,"5","images/filebab6e83b4b0-multiple.svg","turk10",50,"radondata-1-2-0-84-0-12-5.csv"
592,"84","turk10-Standard-Outer-Single-rep2","radon84-0",NA,"5","images/filebab6e83b4b0-single.svg","turk10",50,"radondata-1-2-0-84-0-12-5.csv"
593,"84","turk10-Rotated-Inner-Multiple-rep2","radon84-0",NA,"12","images/filebab67f53f095-multiple.svg","turk10",50,"radondata-1-2-0-84-0-12-5.csv"
594,"84","turk10-Rotated-Inner-Single-rep2","radon84-0",NA,"12","images/filebab67f53f095-single.svg","turk10",50,"radondata-1-2-0-84-0-12-5.csv"
595,"84","turk10-Rotated-Outer-Single-rep2","radon84-0",NA,"5","images/filebab65fd80781-single.svg","turk10",50,"radondata-1-2-0-84-0-12-5.csv"
